ride_id,driver_id,customer_id,car_type,pick_up_location,drop_location,pickup_time,drop_time,total_duration,distance,rate_per_km,fare,ride_status
RID016659,DRV00416,CUS49983,SUV,Santacruz,Vile Parle,2025-12-10 06:13:16,2025-12-10 07:38:16,85,17.12,19,375.28,completed
RID016660,DRV09600,CUS42541,Hatchback,Powai,Dadar,2026-02-21 22:47:31,2026-02-21 23:17:31,30,15.12,11,216.32,completed
RID016661,DRV05424,CUS02697,Sedan,Dadar,Bandra,2025-09-04 23:35:58,2025-09-05 00:22:58,47,27.88,15,468.2,completed
RID016662,DRV00973,CUS05253,SUV,Borivali,Kurla,2026-03-16 10:56:52,2026-03-16 11:17:52,21,1.1,19,70.9,completed
RID016663,DRV07256,CUS26967,Sedan,Juhu,Andheri,2026-02-06 10:54:48,2026-02-06 12:15:48,81,1.47,15,72.05,completed
RID016664,DRV07576,CUS20540,SUV,Vile Parle,Andheri,2026-01-20 11:26:42,2026-01-20 12:40:42,74,15.67,19,347.73,completed
RID016665,DRV00808,CUS27946,SUV,Malad,Mulund,2025-10-08 08:24:08,2025-10-08 09:21:08,57,8.0,19,202.0,completed
RID016666,DRV07570,CUS46697,Sedan,Bandra,Andheri,2026-03-07 18:33:38,2026-03-07 19:50:38,77,12.7,15,240.5,completed
RID016667,DRV04333,CUS10392,SUV,Kurla,Powai,2025-12-07 04:01:02,2025-12-07 04:29:02,28,15.29,19,340.51,completed
RID016668,DRV05352,CUS32475,SUV,Kurla,Vile Parle,2026-04-17 21:50:14,2026-04-17 22:26:14,36,22.21,19,471.99,completed
RID016669,DRV04241,CUS13466,Sedan,Vile Parle,Ghatkopar,2026-05-17 10:15:34,2026-05-17 11:32:34,77,6.14,15,142.1,completed
RID016670,DRV06227,CUS34412,SUV,Santacruz,Kurla,2026-04-01 02:08:20,2026-04-01 03:13:20,65,1.88,19,85.72,completed
RID016671,DRV08291,CUS15391,Sedan,Kurla,Ghatkopar,2025-11-07 14:03:58,2025-11-07 14:24:58,21,13.9,15,258.5,completed
RID016672,DRV06568,CUS21769,Sedan,Ghatkopar,Juhu,2025-09-13 16:35:30,2025-09-13 17:39:30,64,20.83,15,362.45,completed
RID016673,DRV07543,CUS48259,SUV,Mulund,Vile Parle,2025-11-29 02:40:05,2025-11-29 04:03:05,83,14.93,19,333.67,completed
RID016674,DRV04693,CUS32552,SUV,Powai,Vile Parle,2025-12-12 15:25:42,2025-12-12 16:08:42,43,11.81,19,274.39,completed
RID016675,DRV09732,CUS48483,SUV,Andheri,Malad,2025-11-28 05:11:59,2025-11-28 05:55:59,44,9.43,19,229.17,completed
RID016676,DRV01229,CUS25962,Hatchback,Andheri,Malad,2025-06-13 20:42:37,2025-06-13 21:50:37,68,15.29,11,218.19,completed
RID016677,DRV06247,CUS41379,SUV,Juhu,Ghatkopar,2026-01-02 12:48:28,2026-01-02 13:15:28,27,5.43,19,153.17,completed
RID016678,DRV01892,CUS13719,Sedan,Ghatkopar,Juhu,2025-10-01 01:15:15,2025-10-01 02:09:15,54,23.04,15,395.6,completed
RID016679,DRV05214,CUS01032,SUV,Santacruz,Kurla,2025-07-18 04:24:39,2025-07-18 05:17:39,53,22.25,19,472.75,completed
RID016680,DRV08160,CUS11324,Hatchback,Borivali,Vile Parle,2025-10-02 16:50:05,2025-10-02 18:08:05,78,8.21,11,140.31,completed
RID016681,DRV00310,CUS22370,SUV,Juhu,Andheri,2026-05-29 14:55:16,2026-05-29 15:44:16,49,28.81,19,597.39,completed
RID016682,DRV01372,CUS35494,Hatchback,Juhu,Malad,2026-01-06 16:48:02,2026-01-06 18:04:02,76,29.18,11,370.98,completed
RID016683,DRV03699,CUS03506,SUV,Juhu,Mulund,2025-10-06 23:53:43,2025-10-07 00:18:43,25,3.64,19,119.16,completed
RID016684,DRV06683,CUS03176,SUV,Andheri,Powai,2025-09-15 14:50:48,2025-09-15 15:34:48,44,21.72,19,462.68,completed
RID016685,DRV03819,CUS06400,Hatchback,Juhu,Ghatkopar,2025-09-04 13:22:50,2025-09-04 13:47:50,25,16.09,11,226.99,completed
RID016686,DRV05210,CUS27966,Hatchback,Vile Parle,Ghatkopar,2026-01-09 12:03:57,2026-01-09 12:56:57,53,2.75,11,80.25,cancelled
RID016687,DRV05591,CUS16452,Sedan,Bandra,Mulund,2026-01-29 12:37:48,2026-01-29 13:04:48,27,9.9,15,198.5,completed
RID016688,DRV09935,CUS00070,SUV,Mulund,Juhu,2026-05-02 01:12:31,2026-05-02 01:33:31,21,24.73,19,519.87,cancelled
RID016689,DRV04962,CUS46791,SUV,Borivali,Santacruz,2025-07-21 19:33:42,2025-07-21 20:03:42,30,15.55,19,345.45,completed
RID016690,DRV09640,CUS43630,SUV,Ghatkopar,Borivali,2025-07-27 02:10:50,2025-07-27 02:57:50,47,18.44,19,400.36,completed
RID016691,DRV04495,CUS04229,Sedan,Borivali,Kurla,2025-07-30 10:54:26,2025-07-30 11:59:26,65,29.34,15,490.1,completed
RID016692,DRV09319,CUS17854,SUV,Powai,Malad,2026-03-25 06:21:28,2026-03-25 07:16:28,55,10.42,19,247.98,completed
RID016693,DRV02582,CUS09861,SUV,Santacruz,Powai,2025-07-26 10:29:33,2025-07-26 11:59:33,90,23.75,19,501.25,completed
RID016694,DRV04152,CUS22205,SUV,Dadar,Mulund,2025-11-27 05:50:20,2025-11-27 06:22:20,32,26.07,19,545.33,completed
RID016695,DRV05893,CUS30463,SUV,Powai,Dadar,2025-06-29 12:55:46,2025-06-29 13:50:46,55,22.15,19,470.85,completed
RID016696,DRV01851,CUS39714,SUV,Santacruz,Juhu,2025-10-07 19:02:58,2025-10-07 20:12:58,70,28.14,19,584.66,completed
RID016697,DRV05895,CUS43164,Sedan,Malad,Juhu,2026-02-09 18:39:23,2026-02-09 20:06:23,87,13.78,15,256.7,completed
RID016698,DRV07988,CUS20124,SUV,Kurla,Borivali,2026-01-31 18:10:38,2026-01-31 18:34:38,24,1.88,19,85.72,completed
RID016699,DRV02006,CUS19948,Hatchback,Powai,Dadar,2025-07-12 09:08:20,2025-07-12 10:38:20,90,6.91,11,126.01,completed
RID016700,DRV04178,CUS14799,Hatchback,Dadar,Andheri,2025-12-13 18:36:48,2025-12-13 19:59:48,83,7.08,11,127.88,completed
RID016701,DRV08012,CUS30562,Hatchback,Bandra,Borivali,2025-10-04 13:17:26,2025-10-04 14:39:26,82,10.01,11,160.11,completed
RID016702,DRV00626,CUS25790,SUV,Bandra,Dadar,2025-08-17 12:17:42,2025-08-17 13:22:42,65,4.19,19,129.61,completed
RID016703,DRV03227,CUS02636,Sedan,Andheri,Juhu,2026-03-27 14:37:00,2026-03-27 15:52:00,75,28.28,15,474.2,completed
RID016704,DRV08477,CUS46256,Hatchback,Powai,Kurla,2025-10-13 22:30:02,2025-10-13 22:55:02,25,26.59,11,342.49,cancelled
RID016705,DRV08844,CUS45222,SUV,Mulund,Dadar,2025-11-06 09:15:56,2025-11-06 10:15:56,60,19.17,19,414.23,cancelled
RID016706,DRV05551,CUS30708,Sedan,Mulund,Borivali,2025-08-01 22:43:34,2025-08-01 23:36:34,53,9.91,15,198.65,completed
RID016707,DRV01285,CUS35789,SUV,Vile Parle,Dadar,2025-11-30 17:09:03,2025-11-30 17:38:03,29,5.58,19,156.02,completed
RID016708,DRV04745,CUS08611,Sedan,Mulund,Dadar,2026-03-17 01:27:25,2026-03-17 01:50:25,23,22.8,15,392.0,completed
RID016709,DRV06134,CUS21508,SUV,Bandra,Dadar,2025-06-15 14:24:09,2025-06-15 15:27:09,63,19.8,19,426.2,completed
RID016710,DRV03177,CUS02416,Hatchback,Santacruz,Dadar,2026-04-01 18:34:07,2026-04-01 20:02:07,88,16.42,11,230.62,cancelled
RID016711,DRV00575,CUS23205,Sedan,Vile Parle,Kurla,2026-01-02 05:40:43,2026-01-02 06:19:43,39,20.74,15,361.1,completed
RID016712,DRV08395,CUS42691,Sedan,Malad,Ghatkopar,2025-10-10 21:52:48,2025-10-10 23:07:48,75,13.62,15,254.3,completed
RID016713,DRV04170,CUS31728,Hatchback,Mulund,Vile Parle,2026-03-05 05:19:43,2026-03-05 06:42:43,83,11.48,11,176.28,cancelled
RID016714,DRV04733,CUS12446,Sedan,Santacruz,Vile Parle,2025-09-11 22:43:25,2025-09-11 23:50:25,67,17.8,15,317.0,completed
RID016715,DRV05038,CUS47732,Hatchback,Malad,Vile Parle,2025-07-21 20:41:08,2025-07-21 21:31:08,50,2.22,11,74.42,completed
RID016716,DRV01301,CUS08936,Sedan,Borivali,Juhu,2025-11-12 23:16:48,2025-11-12 23:56:48,40,7.42,15,161.3,completed
RID016717,DRV09282,CUS45229,SUV,Borivali,Ghatkopar,2025-10-31 17:27:02,2025-10-31 18:05:02,38,21.68,19,461.92,completed
RID016718,DRV02127,CUS37250,Sedan,Santacruz,Kurla,2026-03-18 11:01:28,2026-03-18 12:00:28,59,9.62,15,194.3,completed
RID016719,DRV06681,CUS35036,Sedan,Dadar,Juhu,2025-10-20 09:22:23,2025-10-20 09:59:23,37,18.66,15,329.9,completed
RID016720,DRV07779,CUS19560,Sedan,Dadar,Malad,2025-09-11 01:03:24,2025-09-11 02:02:24,59,12.21,15,233.15,cancelled
RID016721,DRV06403,CUS43744,Hatchback,Malad,Juhu,2026-04-02 01:24:57,2026-04-02 02:37:57,73,6.62,11,122.82,completed
RID016722,DRV08652,CUS39198,Sedan,Vile Parle,Dadar,2026-01-01 23:45:40,2026-01-02 01:15:40,90,22.72,15,390.8,completed
RID016723,DRV02859,CUS37159,Sedan,Malad,Powai,2026-03-17 11:48:41,2026-03-17 13:14:41,86,22.29,15,384.35,completed
RID016724,DRV09305,CUS14188,SUV,Juhu,Mulund,2025-08-30 22:18:49,2025-08-30 23:41:49,83,23.71,19,500.49,completed
RID016725,DRV05362,CUS16888,SUV,Malad,Bandra,2025-10-03 13:43:55,2025-10-03 14:35:55,52,4.1,19,127.9,completed
RID016726,DRV04948,CUS34070,SUV,Santacruz,Dadar,2025-10-06 05:45:37,2025-10-06 06:21:37,36,24.69,19,519.11,cancelled
RID016727,DRV02770,CUS47133,SUV,Mulund,Santacruz,2026-01-19 01:34:20,2026-01-19 02:34:20,60,24.46,19,514.74,cancelled
RID016728,DRV03436,CUS11527,SUV,Santacruz,Mulund,2025-08-11 16:15:28,2025-08-11 17:16:28,61,28.12,19,584.28,completed
RID016729,DRV03691,CUS04363,Sedan,Bandra,Kurla,2025-08-11 00:51:59,2025-08-11 01:52:59,61,26.07,15,441.05,completed
RID016730,DRV04349,CUS09119,Sedan,Borivali,Andheri,2026-03-29 20:54:51,2026-03-29 21:54:51,60,11.63,15,224.45,cancelled
RID016731,DRV02382,CUS39051,Sedan,Powai,Malad,2026-02-21 04:48:28,2026-02-21 05:31:28,43,10.08,15,201.2,completed
RID016732,DRV08549,CUS19169,SUV,Bandra,Powai,2025-11-22 19:24:34,2025-11-22 19:47:34,23,4.61,19,137.59,completed
RID016733,DRV05226,CUS38608,SUV,Andheri,Dadar,2026-03-21 11:20:57,2026-03-21 11:56:57,36,2.63,19,99.97,completed
RID016734,DRV00926,CUS16399,Hatchback,Ghatkopar,Kurla,2025-12-29 20:06:37,2025-12-29 20:31:37,25,29.14,11,370.54,completed
RID016735,DRV02536,CUS48716,SUV,Santacruz,Ghatkopar,2025-08-05 20:19:59,2025-08-05 21:31:59,72,13.37,19,304.03,completed
RID016736,DRV00374,CUS26770,Hatchback,Powai,Mulund,2026-05-22 11:19:42,2026-05-22 11:49:42,30,8.41,11,142.51,cancelled
RID016737,DRV07808,CUS10807,Hatchback,Andheri,Powai,2025-07-02 09:05:30,2025-07-02 09:38:30,33,23.21,11,305.31,completed
RID016738,DRV08662,CUS14903,Sedan,Bandra,Dadar,2026-02-18 04:28:37,2026-02-18 05:30:37,62,3.6,15,104.0,cancelled
RID016739,DRV09151,CUS04561,Sedan,Andheri,Borivali,2026-03-29 07:47:21,2026-03-29 08:41:21,54,18.43,15,326.45,completed
RID016740,DRV03532,CUS29849,SUV,Andheri,Juhu,2026-02-26 03:17:44,2026-02-26 03:40:44,23,6.06,19,165.14,completed
RID016741,DRV09760,CUS13856,SUV,Bandra,Juhu,2025-08-19 13:49:20,2025-08-19 14:26:20,37,10.51,19,249.69,completed
RID016742,DRV05717,CUS06905,SUV,Santacruz,Bandra,2026-01-03 16:03:47,2026-01-03 17:04:47,61,12.86,19,294.34,completed
RID016743,DRV05695,CUS41273,Sedan,Dadar,Juhu,2025-06-17 10:28:29,2025-06-17 11:34:29,66,19.96,15,349.4,completed
RID016744,DRV07771,CUS42319,Sedan,Vile Parle,Andheri,2025-10-21 00:28:31,2025-10-21 01:22:31,54,19.13,15,336.95,cancelled
RID016745,DRV04904,CUS44626,Sedan,Kurla,Santacruz,2025-12-23 01:53:22,2025-12-23 02:27:22,34,11.56,15,223.4,completed
RID016746,DRV00284,CUS41414,SUV,Borivali,Kurla,2026-01-15 04:59:54,2026-01-15 06:12:54,73,12.62,19,289.78,cancelled
RID016747,DRV09294,CUS01912,SUV,Juhu,Mulund,2025-12-17 16:14:56,2025-12-17 16:48:56,34,19.64,19,423.16,completed
RID016748,DRV02251,CUS12430,SUV,Andheri,Dadar,2025-09-08 02:34:50,2025-09-08 03:43:50,69,9.21,19,224.99,cancelled
RID016749,DRV09688,CUS19587,SUV,Santacruz,Dadar,2025-10-06 06:43:38,2025-10-06 07:57:38,74,2.22,19,92.18,completed
RID016750,DRV07022,CUS19212,SUV,Juhu,Kurla,2025-06-10 17:18:07,2025-06-10 17:39:07,21,12.07,19,279.33,completed
RID016751,DRV02839,CUS16972,Hatchback,Vile Parle,Bandra,2025-11-13 09:11:13,2025-11-13 10:16:13,65,7.21,11,129.31,completed
RID016752,DRV03868,CUS41365,Sedan,Andheri,Mulund,2025-08-02 02:04:47,2025-08-02 03:00:47,56,26.9,15,453.5,cancelled
RID016753,DRV02183,CUS37630,SUV,Malad,Kurla,2026-03-19 03:55:58,2026-03-19 04:15:58,20,10.66,19,252.54,cancelled
RID016754,DRV06669,CUS00680,Hatchback,Vile Parle,Kurla,2025-11-13 14:49:53,2025-11-13 15:42:53,53,7.23,11,129.53,completed
RID016755,DRV09493,CUS10190,SUV,Juhu,Bandra,2025-09-27 10:57:12,2025-09-27 11:50:12,53,9.33,19,227.27,completed
RID016756,DRV07055,CUS23413,SUV,Borivali,Bandra,2026-01-16 23:48:44,2026-01-17 00:13:44,25,15.96,19,353.24,completed
RID016757,DRV05673,CUS43535,SUV,Bandra,Borivali,2026-02-01 06:09:29,2026-02-01 07:16:29,67,15.36,19,341.84,cancelled
RID016758,DRV08296,CUS18020,Hatchback,Ghatkopar,Bandra,2025-09-12 07:52:46,2025-09-12 08:21:46,29,16.09,11,226.99,cancelled
RID016759,DRV08103,CUS15982,Sedan,Vile Parle,Powai,2026-02-08 13:47:22,2026-02-08 14:49:22,62,29.83,15,497.45,completed
RID016760,DRV05176,CUS32807,SUV,Santacruz,Malad,2025-10-31 22:19:45,2025-10-31 22:55:45,36,18.0,19,392.0,completed
RID016761,DRV03546,CUS18520,Hatchback,Ghatkopar,Malad,2026-05-24 23:29:56,2026-05-25 00:33:56,64,19.25,11,261.75,completed
RID016762,DRV04341,CUS09945,Hatchback,Ghatkopar,Mulund,2026-04-10 11:27:18,2026-04-10 12:16:18,49,10.19,11,162.09,cancelled
RID016763,DRV01641,CUS02408,SUV,Malad,Andheri,2025-06-19 10:59:42,2025-06-19 11:55:42,56,19.3,19,416.7,cancelled
RID016764,DRV05744,CUS05224,Sedan,Borivali,Kurla,2026-04-17 15:47:17,2026-04-17 16:46:17,59,28.26,15,473.9,cancelled
RID016765,DRV07357,CUS31709,SUV,Borivali,Ghatkopar,2026-01-27 12:53:40,2026-01-27 13:23:40,30,25.24,19,529.56,completed
RID016766,DRV00867,CUS04443,SUV,Santacruz,Dadar,2025-10-31 07:25:01,2025-10-31 08:17:01,52,25.5,19,534.5,completed
RID016767,DRV02955,CUS11379,SUV,Andheri,Dadar,2026-05-26 14:21:56,2026-05-26 15:45:56,84,25.32,19,531.08,completed
RID016768,DRV00733,CUS22161,Sedan,Ghatkopar,Bandra,2025-12-22 21:08:59,2025-12-22 22:36:59,88,9.32,15,189.8,completed
RID016769,DRV05555,CUS23362,Hatchback,Kurla,Juhu,2026-03-03 00:01:14,2026-03-03 01:28:14,87,8.17,11,139.87,completed
RID016770,DRV07980,CUS08696,Hatchback,Juhu,Malad,2025-11-29 01:43:31,2025-11-29 02:09:31,26,6.56,11,122.16,completed
RID016771,DRV04992,CUS44233,SUV,Bandra,Vile Parle,2025-12-25 06:11:25,2025-12-25 06:42:25,31,27.06,19,564.14,completed
RID016772,DRV03418,CUS24912,SUV,Mulund,Powai,2025-12-23 22:46:38,2025-12-23 23:44:38,58,11.28,19,264.32,cancelled
RID016773,DRV00005,CUS16772,SUV,Mulund,Santacruz,2025-12-19 12:02:58,2025-12-19 12:50:58,48,12.5,19,287.5,completed
RID016774,DRV03532,CUS19668,SUV,Ghatkopar,Bandra,2025-09-18 02:39:13,2025-09-18 03:22:13,43,29.0,19,601.0,completed
RID016775,DRV02048,CUS35406,Sedan,Andheri,Powai,2025-07-06 05:07:05,2025-07-06 05:42:05,35,22.98,15,394.7,completed
RID016776,DRV09698,CUS02765,Sedan,Vile Parle,Powai,2025-11-06 07:59:19,2025-11-06 09:18:19,79,13.96,15,259.4,completed
RID016777,DRV08787,CUS26790,Sedan,Dadar,Andheri,2026-01-14 13:03:32,2026-01-14 13:44:32,41,9.58,15,193.7,completed
RID016778,DRV02743,CUS21372,Sedan,Vile Parle,Ghatkopar,2025-11-03 20:14:15,2025-11-03 20:59:15,45,8.11,15,171.65,completed
RID016779,DRV02050,CUS11051,SUV,Powai,Dadar,2025-10-28 18:07:10,2025-10-28 18:57:10,50,20.17,19,433.23,cancelled
RID016780,DRV02631,CUS45976,Hatchback,Santacruz,Borivali,2026-01-31 11:15:11,2026-01-31 11:59:11,44,19.43,11,263.73,cancelled
RID016781,DRV01670,CUS11619,Hatchback,Borivali,Santacruz,2025-10-09 08:19:44,2025-10-09 09:09:44,50,14.65,11,211.15,completed
RID016782,DRV09973,CUS06201,Sedan,Kurla,Mulund,2026-01-27 00:34:31,2026-01-27 01:11:31,37,21.94,15,379.1,completed
RID016783,DRV04606,CUS00346,SUV,Mulund,Juhu,2026-03-14 10:05:49,2026-03-14 11:06:49,61,22.04,19,468.76,completed
RID016784,DRV09513,CUS24750,Sedan,Mulund,Ghatkopar,2025-09-08 07:36:56,2025-09-08 08:57:56,81,29.17,15,487.55,cancelled
RID016785,DRV05450,CUS05222,SUV,Dadar,Bandra,2026-04-01 20:17:28,2026-04-01 20:37:28,20,24.35,19,512.65,completed
RID016786,DRV07355,CUS43973,Hatchback,Kurla,Powai,2025-06-22 21:18:17,2025-06-22 21:38:17,20,1.59,11,67.49,completed
RID016787,DRV08543,CUS02635,SUV,Malad,Ghatkopar,2025-06-22 01:56:54,2025-06-22 03:06:54,70,1.61,19,80.59,cancelled
RID016788,DRV07707,CUS37243,Sedan,Powai,Santacruz,2025-06-30 13:48:20,2025-06-30 14:39:20,51,1.36,15,70.4,completed
RID016789,DRV02922,CUS24948,SUV,Santacruz,Bandra,2025-06-09 04:32:21,2025-06-09 05:44:21,72,19.49,19,420.31,completed
RID016790,DRV03664,CUS24075,SUV,Malad,Ghatkopar,2025-08-11 07:32:27,2025-08-11 08:37:27,65,13.66,19,309.54,completed
RID016791,DRV02371,CUS25352,Sedan,Kurla,Juhu,2025-12-15 13:15:10,2025-12-15 13:54:10,39,10.62,15,209.3,cancelled
RID016792,DRV09195,CUS17675,Sedan,Borivali,Bandra,2025-06-21 10:32:34,2025-06-21 11:31:34,59,25.75,15,436.25,completed
RID016793,DRV06663,CUS44720,Sedan,Dadar,Mulund,2026-01-05 23:40:08,2026-01-06 00:44:08,64,19.67,15,345.05,completed
RID016794,DRV09365,CUS41362,Hatchback,Borivali,Santacruz,2026-02-07 03:35:35,2026-02-07 03:55:35,20,20.65,11,277.15,completed
RID016795,DRV05198,CUS42446,Hatchback,Vile Parle,Borivali,2025-06-12 07:40:08,2025-06-12 08:16:08,36,15.16,11,216.76,completed
RID016796,DRV05324,CUS49812,SUV,Ghatkopar,Vile Parle,2026-04-08 21:03:07,2026-04-08 21:24:07,21,17.88,19,389.72,completed
RID016797,DRV00568,CUS00139,Hatchback,Kurla,Ghatkopar,2025-06-23 17:40:20,2025-06-23 18:23:20,43,27.39,11,351.29,completed
RID016798,DRV05952,CUS41875,SUV,Mulund,Bandra,2025-09-23 15:22:23,2025-09-23 16:50:23,88,11.53,19,269.07,completed
RID016799,DRV06241,CUS02092,SUV,Dadar,Ghatkopar,2025-07-10 20:25:31,2025-07-10 21:41:31,76,9.18,19,224.42,completed
RID016800,DRV01474,CUS40845,Sedan,Kurla,Andheri,2026-01-30 13:48:54,2026-01-30 14:13:54,25,21.56,15,373.4,completed
RID016801,DRV09677,CUS13984,Sedan,Dadar,Vile Parle,2025-06-17 07:08:16,2025-06-17 07:32:16,24,8.51,15,177.65,completed
RID016802,DRV08717,CUS03413,SUV,Santacruz,Mulund,2025-11-17 05:10:43,2025-11-17 06:16:43,66,20.3,19,435.7,completed
RID016803,DRV04621,CUS17263,Sedan,Borivali,Vile Parle,2025-11-03 18:58:35,2025-11-03 20:15:35,77,28.06,15,470.9,completed
RID016804,DRV01346,CUS01580,SUV,Santacruz,Juhu,2025-06-21 22:10:59,2025-06-21 22:31:59,21,1.14,19,71.66,completed
RID016805,DRV07270,CUS44531,SUV,Malad,Juhu,2025-11-10 08:25:42,2025-11-10 08:46:42,21,21.53,19,459.07,completed
RID016806,DRV08872,CUS46975,Hatchback,Andheri,Mulund,2026-03-11 02:55:44,2026-03-11 03:54:44,59,18.97,11,258.67,completed
RID016807,DRV03084,CUS06902,SUV,Mulund,Dadar,2025-07-28 01:26:06,2025-07-28 01:46:06,20,11.96,19,277.24,completed
RID016808,DRV07487,CUS20165,SUV,Dadar,Powai,2026-04-11 07:03:01,2026-04-11 08:29:01,86,22.74,19,482.06,cancelled
RID016809,DRV09825,CUS06940,Sedan,Bandra,Vile Parle,2025-12-14 14:55:54,2025-12-14 16:04:54,69,21.62,15,374.3,cancelled
RID016810,DRV09740,CUS04894,Sedan,Kurla,Ghatkopar,2025-06-04 23:09:18,2025-06-04 23:32:18,23,17.29,15,309.35,completed
RID016811,DRV01434,CUS32845,SUV,Santacruz,Borivali,2025-09-23 13:33:55,2025-09-23 14:35:55,62,15.98,19,353.62,completed
RID016812,DRV07223,CUS20222,Sedan,Mulund,Bandra,2025-10-11 02:47:33,2025-10-11 04:04:33,77,9.8,15,197.0,cancelled
RID016813,DRV09473,CUS40633,SUV,Santacruz,Juhu,2026-01-28 08:11:01,2026-01-28 09:10:01,59,3.31,19,112.89,cancelled
RID016814,DRV08707,CUS40189,SUV,Borivali,Mulund,2025-11-15 11:06:03,2025-11-15 12:15:03,69,17.8,19,388.2,completed
RID016815,DRV06417,CUS14739,Sedan,Borivali,Bandra,2025-10-24 21:45:13,2025-10-24 23:10:13,85,6.41,15,146.15,completed
RID016816,DRV00540,CUS38974,Sedan,Santacruz,Mulund,2025-08-08 06:45:15,2025-08-08 08:00:15,75,28.23,15,473.45,completed
RID016817,DRV02779,CUS45096,SUV,Santacruz,Mulund,2025-12-29 21:46:59,2025-12-29 23:09:59,83,5.13,19,147.47,completed
RID016818,DRV01058,CUS37448,SUV,Dadar,Powai,2026-03-18 13:27:59,2026-03-18 14:43:59,76,28.51,19,591.69,completed
RID016819,DRV04335,CUS46780,Sedan,Dadar,Ghatkopar,2026-03-14 09:14:13,2026-03-14 10:07:13,53,16.01,15,290.15,completed
RID016820,DRV01306,CUS42655,SUV,Powai,Borivali,2026-04-07 09:31:00,2026-04-07 10:24:00,53,20.62,19,441.78,completed
RID016821,DRV07214,CUS31340,SUV,Juhu,Ghatkopar,2026-05-01 18:03:48,2026-05-01 19:24:48,81,2.46,19,96.74,completed
RID016822,DRV06523,CUS31426,Sedan,Malad,Andheri,2025-06-24 02:36:26,2025-06-24 03:13:26,37,1.42,15,71.3,completed
RID016823,DRV08929,CUS35461,Sedan,Kurla,Powai,2026-05-11 12:18:19,2026-05-11 13:12:19,54,7.74,15,166.1,completed
RID016824,DRV04225,CUS36362,Hatchback,Santacruz,Borivali,2025-11-04 03:20:55,2025-11-04 04:36:55,76,3.66,11,90.26,completed
RID016825,DRV02116,CUS20888,Hatchback,Dadar,Andheri,2026-03-20 08:20:10,2026-03-20 09:21:10,61,5.84,11,114.24,cancelled
RID016826,DRV01371,CUS39411,SUV,Kurla,Vile Parle,2026-04-02 11:34:17,2026-04-02 12:28:17,54,25.15,19,527.85,completed
RID016827,DRV07654,CUS48088,SUV,Powai,Mulund,2025-11-23 21:36:56,2025-11-23 22:19:56,43,26.75,19,558.25,cancelled
RID016828,DRV09869,CUS06054,Sedan,Bandra,Santacruz,2025-06-29 11:02:54,2025-06-29 12:27:54,85,13.05,15,245.75,completed
RID016829,DRV02734,CUS31563,Sedan,Powai,Andheri,2026-01-23 21:25:23,2026-01-23 21:51:23,26,23.39,15,400.85,completed
RID016830,DRV05050,CUS12091,Sedan,Andheri,Borivali,2025-08-10 22:07:38,2025-08-10 22:56:38,49,22.94,15,394.1,completed
RID016831,DRV09418,CUS48798,Sedan,Kurla,Bandra,2026-05-15 05:43:45,2026-05-15 06:45:45,62,19.07,15,336.05,completed
RID016832,DRV04242,CUS43369,Sedan,Ghatkopar,Santacruz,2026-01-15 20:48:05,2026-01-15 22:17:05,89,15.48,15,282.2,completed
RID016833,DRV02668,CUS15526,SUV,Powai,Bandra,2025-11-04 18:57:17,2025-11-04 19:53:17,56,24.14,19,508.66,completed
RID016834,DRV05581,CUS46076,SUV,Santacruz,Ghatkopar,2025-06-07 14:19:18,2025-06-07 14:52:18,33,19.02,19,411.38,completed
RID016835,DRV08383,CUS04966,SUV,Mulund,Santacruz,2025-09-28 06:11:32,2025-09-28 06:48:32,37,4.26,19,130.94,cancelled
RID016836,DRV03778,CUS24962,SUV,Santacruz,Kurla,2025-08-14 21:30:33,2025-08-14 22:27:33,57,24.62,19,517.78,completed
RID016837,DRV03937,CUS40867,Sedan,Malad,Mulund,2026-04-19 04:19:06,2026-04-19 05:15:06,56,8.16,15,172.4,completed
RID016838,DRV01248,CUS27411,SUV,Dadar,Mulund,2025-08-07 05:16:07,2025-08-07 05:58:07,42,20.91,19,447.29,completed
RID016839,DRV05218,CUS42290,SUV,Bandra,Santacruz,2025-12-09 14:28:38,2025-12-09 15:55:38,87,16.03,19,354.57,completed
RID016840,DRV02707,CUS46758,Sedan,Vile Parle,Borivali,2025-07-17 17:53:11,2025-07-17 19:13:11,80,1.11,15,66.65,completed
RID016841,DRV04315,CUS45701,SUV,Juhu,Andheri,2026-03-05 10:24:39,2026-03-05 11:52:39,88,18.44,19,400.36,completed
RID016842,DRV02906,CUS06056,SUV,Kurla,Andheri,2026-05-23 14:57:15,2026-05-23 15:27:15,30,14.48,19,325.12,cancelled
RID016843,DRV07584,CUS45414,SUV,Ghatkopar,Dadar,2026-03-28 04:54:39,2026-03-28 05:47:39,53,22.34,19,474.46,completed
RID016844,DRV07645,CUS30407,Sedan,Mulund,Kurla,2026-04-16 08:35:27,2026-04-16 09:23:27,48,6.96,15,154.4,completed
RID016845,DRV06521,CUS27053,SUV,Bandra,Vile Parle,2025-10-01 09:30:13,2025-10-01 10:04:13,34,15.34,19,341.46,completed
RID016846,DRV03129,CUS36630,Hatchback,Bandra,Borivali,2025-10-27 14:23:40,2025-10-27 15:49:40,86,26.19,11,338.09,completed
